Source,Target,Type,Id,Label,Weight
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,GYMKG4XSL2EXM2Q6Z6OTIDYUNPUBXXRZGNOJD3OA36NT5O7FFB7AY73P4I,Undirected,13313,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,XXK3KRZ2JVN2G3NX4NBL7WQ7HRGINCJEWDQDKGL4JFESNRX3H65VLMC2ZI,Undirected,13314,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,GNLSPTP4CXR4JIT3F46VP45E34PBLICFV2AN77VZEYXAVGVIXXWR5AQ6YI,Undirected,13315,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,HGH4IJFATYMML3LHAIFM6XOOBAK4UZMVUJAZO43AKDPR5BC6HWHJF5QOBA,Undirected,13316,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,EG343KWGYFBKQEMZTP3RXV2ZOWBPAXUQV2RYUF7XYDFRJ4ENT4GOGWBHOU,Undirected,13317,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,UDBVWPGWPTFELB5VFVDOWVOEVNYIW5IGBJMM2GQ3YCODZDSSQVUIBJQ7Z4,Undirected,13318,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,RDWTS65PRRSTFGDY4FK7K5RVYKGEZS5HDJYPNTCH7IKJFCN7TC6B2P6MKU,Undirected,13319,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,WIWLFDYYIWN4HMT6PWVBODMWN2M5XTHTXAVJDD5N2PBQZ6SKIRJEING6UE,Undirected,13320,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,LRN4QCZP4BMF6MPXZZMAKML32NUH5GA4HNVSCARLG5AXEWUFRJSKR54JXU,Undirected,13321,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,NVQPVCHGHWJQIMN5GIDCZ3S2VYYE6ZHTJAOJM2YNJWUJ2UQBNLSPHBUS7Q,Undirected,13322,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,345BBKILTL7T32TKCA42JFR4SUYK77CUDH3VHOHJQJJTXKFQAMSEFDA4QE,Undirected,13323,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,S5XR2RP3I7F7QCNYFM65JG7RS3KAFRFV2T2UZA5EDAC7GQVBQP7YHLADT4,Undirected,13324,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,DCRMB6TILQSH4WA77YDT2RT4RD6YPVF2WTQG6XUXSSO4G2XQVVVZAM3I7E,Undirected,13325,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,WJ3EB7ZCIOCGD5W5GFDSLUOC5NAMJLHXCV3AVZJSSYWOFSRXYT3BVG4HXI,Undirected,13326,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,SARYH2CSN4Y7URONCB6GEAEN7LBXKUBIETEVFOB3D2GHAFFGQ7LXED3DAA,Undirected,13327,,1
BVMEUTF37WNEQ6GYCZISRFHGLEMOKT5OCPPTTJXVED6JBSXKF6YJJRZRI4,JOME4PCPLZJ6VZ5AQPRFTBT6CDRY7C3HMXSPZWHMSWT7GGYOYBAGVK24GY,Undirected,13328,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,437177141,Undirected,13329,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,22NNOHKEQUV2NSB4C6LMBVZFM5BZHIA76TUXUHAWSW3QBGU7EIJ6SJPL64,Undirected,13330,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,437544284,Undirected,13331,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,6TY3ZEIA3XSQA6HS7CMK62MKNYNEGGZVNXWPLPNZ663ABDAP7BZTRMX5DA,Undirected,13332,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,L2UIFE63RMZEGJCOPHWZ6VI5UHTZJS5EZSAVQOI6ONRTJEDZOCXRXQ6R2A,Undirected,13333,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,437550986,Undirected,13334,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,MSWBCIYTNZ2UJKBURNWQBHVS44OGHQAWH4DFK2GW7KLTAFH2LZP4SL2KGY,Undirected,13335,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,67AB6JTFYG5JNG5Q7VFUKXSY4MGUGKJXFTFPVAQLOPOOK26W7UYH6A2RCQ,Undirected,13336,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,437562271,Undirected,13337,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,KVEEOYB4TXKJABILYJ47Z2GTWN43NG3L6LOGORISI3TWMOPFTI3L7B4ILM,Undirected,13338,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,437565117,Undirected,13339,,1
AQWNKCCIY4ZENRNRRYVGANJ35PVQ3CDFF3X7VBEPZLUJV5LN2PPKXWD4HM,RPKW5FUFMRYGHWNCU4VHFQYU6FPFZVOP3XS6QFXRVM5P7H2H2DSE5V4YWA,Undirected,13340,,1
OZKF4PNTFBD3UVS35CKNZSEKQWSPD52MSGNTFGKKESJWZXEFQLFCOR2RSY,B2HJI7OLWGBZ4LSTKSUR6GBHRKI3MCILQIZOX2L3YRLB74VDKW2NR2DRXE,Undirected,13341,,1
OZKF4PNTFBD3UVS35CKNZSEKQWSPD52MSGNTFGKKESJWZXEFQLFCOR2RSY,OQZYXL5AOOEXOSKX4OP62CBCZETKN5PVEXXRH4W4JHCHXML2DF5E5W3UOQ,Undirected,13342,,1
OZKF4PNTFBD3UVS35CKNZSEKQWSPD52MSGNTFGKKESJWZXEFQLFCOR2RSY,K5HKCBMPJ2KLAKCZXW7FSPS3TC7RTIKKMX2X7CLKS4T5C4GXCHDM3W5TKA,Undirected,13343,,1
FGAM2MIPJJD7CJSMS6N3DBJL2DA7KXLCBHKWXA3X6ZRJUDFADI5F6AVQPE,7YDM4EL4QTNUQQMBC2ET6MLTB7LTA2WY2QZGNEPCP5NF434LW4DWT4XG6Y,Undirected,13344,,1
FGAM2MIPJJD7CJSMS6N3DBJL2DA7KXLCBHKWXA3X6ZRJUDFADI5F6AVQPE,ZD5K3RREVYTIVO525KF6GZX3NM3NKYY7DNACZD4AJK3I5HOTFV345YMQO4,Undirected,13345,,1
7YDM4EL4QTNUQQMBC2ET6MLTB7LTA2WY2QZGNEPCP5NF434LW4DWT4XG6Y,P3M6R6VJOELAJGUDY4VA4DQZFSR54HPH22UI57DJAPEFCARGVU2FLZUIHE,Undirected,13346,,1
7YDM4EL4QTNUQQMBC2ET6MLTB7LTA2WY2QZGNEPCP5NF434LW4DWT4XG6Y,CNSVRC7CI63DV5LH7L2WMZFWL7JNS4KEGL5CDEKHTZ54OM3U7DPELBI2M4,Undirected,13347,,1
DZNSNXXPLZUDWEWOPAU57JARVITHB6V46MYC64Y3PB4OS2H34QTKSHHFWA,B5633MMKJZTMEMUYO7XTNI52DDIY4P45G7ZNPYO2BEVKD37DIED4LE7OE4,Undirected,13348,,1
IISKCJ7KMOTDCRLXI56ICPEALZFJFWWD4DHF5LOATDEPL7LBBKPY2HKSYE,5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,Undirected,13349,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,R2HOYT44WD3E47DGJVKQWCSGGKHYIVQ7MHSTV3WMKVSELZZSAGXUM4WE5A,Undirected,13350,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,L6VNRHYF7UHYRCI7AWY3UOVF3YJ3VYA4CA5VTR67GCZSH6OFOQVN2QPDYY,Undirected,13351,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,NQQ3JJ5HZFOFFZURCZ5LQPM2KI55AJKCCYXHSLOWQ7D34P2PWWWSS2UO54,Undirected,13352,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,Q67HLKBJD4KF4MARB72HXONF5FLEBSRMRRQZ3E3DBCZA474FDQURMXBL3M,Undirected,13353,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,X7YLGS537O7GQCQRGQXZPVW57HL73FLQSCZWB3TMFVMCHN3AX7Y3GAQJ5I,Undirected,13354,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,HWO6KHLWP26RSWXWNT5H3NDVIF3TXXIWMCYTNUQKJJ2JOPFHPHNV6FCVFY,Undirected,13355,,1
5Q2PRQDMH7JNT76EYFXBB4UBFVBL6WI37GTJC7HELNPZ4EL5BE6WKQXP4Y,NC4HGUD7KMT2DMXOUVDLSE7E6SGTPJR75QSQJ7BJ2M3J3QGZ4HTOSDKSKY,Undirected,13356,,1
IOTLFILJDVAHL67UFXNPGNZQ4YUIIH4OVHBM4S2W524EA5SR3ANE5UVTOY,J76DEB6FVDAMRDT7KREHBM3LDPSCSTG5DZIOO5SMXLDLHNUHJINKZ73U3I,Undirected,13357,,1
IOTLFILJDVAHL67UFXNPGNZQ4YUIIH4OVHBM4S2W524EA5SR3ANE5UVTOY,AR3WB5A3T3TZZHYEC55I6W44AWPIDZXPWGRFRF4QSJ6ETUYT6GNSBKQYXY,Undirected,13358,,1
J76DEB6FVDAMRDT7KREHBM3LDPSCSTG5DZIOO5SMXLDLHNUHJINKZ73U3I,DC2JNUMWSSZGZXWCD5CHISBXRHRCEKWUTXQBSN3FDNYDHCDGF6X3VAOTVA,Undirected,13359,,1
QYFM2Z6IG2KY3ODKZSCD2J3XPY7XW7RBN7EI62IMPGCUWQDH46R5NQ6HAU,YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,Undirected,13360,,1
QYFM2Z6IG2KY3ODKZSCD2J3XPY7XW7RBN7EI62IMPGCUWQDH46R5NQ6HAU,S4H7OSROSSNJLKSVMFXVUS7BTQWEFKMHGMGLAS4EX2KZOVU2XD2DQTVTD4,Undirected,13361,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,K42B5Y2CKCYAKWLF54FJFWBYIGYYVR5VQOLVDKKV6CWEZQD4G7IJCTUREM,Undirected,13362,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,5MYW2PQPS76KV6S42DW7GD7J54LKP3KNAHGN2JJ4U3X3AVSD6BOY3WMV3A,Undirected,13363,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,NNQQODFGN7ABPO4F5757PCQFIF556OQTHOJCMSZB3EDLFVAHKMT6BSUIG4,Undirected,13364,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,DM2MVG642PJZCDF3BONS6A52KBFHZCH3JTQNDKFWC3JTV72KBEOWB3VMIE,Undirected,13365,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,3FKJYMK46BIRZ2I6FSADPELAXW6J4BVNUTKGJHRUTPE6HFCBLGXZVFBRUM,Undirected,13366,,1
YHHF77E5O4UTOSMS7Q45JFASW4KG3J5ZK2DPM3D7BHTHOLFQ5OTYZXEEY4,LPTZRJZKE4MTCP5KH4CPMDUK2PKFTPGSI4JKKGG2V54MUZFJC4KP4JBSLQ,Undirected,13367,,1
UW34ZKGALCIM43UES2JXCUYVN7G5BBC5HOCNUJEC7RLCYUC35CP4I2IAEI,FAY75ZHZUOIG3PGFKPOLVQAD26B2P4LWBUNX5B5SYZMDBWL3UCIU7GQTJM,Undirected,13368,,1
FAY75ZHZUOIG3PGFKPOLVQAD26B2P4LWBUNX5B5SYZMDBWL3UCIU7GQTJM,ED3CIGJSLXDAYTKD5ICBCGXSLIK4VYUEQF4BAYQRPGZSVEUCNIJYGRRRPM,Undirected,13369,,1
FAY75ZHZUOIG3PGFKPOLVQAD26B2P4LWBUNX5B5SYZMDBWL3UCIU7GQTJM,OQZYXL5AOOEXOSKX4OP62CBCZETKN5PVEXXRH4W4JHCHXML2DF5E5W3UOQ,Undirected,13370,,1
FAY75ZHZUOIG3PGFKPOLVQAD26B2P4LWBUNX5B5SYZMDBWL3UCIU7GQTJM,P3M6R6VJOELAJGUDY4VA4DQZFSR54HPH22UI57DJAPEFCARGVU2FLZUIHE,Undirected,13371,,1
FAY75ZHZUOIG3PGFKPOLVQAD26B2P4LWBUNX5B5SYZMDBWL3UCIU7GQTJM,K4CCDN3JJ3IUYOSQTRQLTSV64EBXAIFQKHI5W5MUWQUNNVXCWZJ5T75RQ4,Undirected,13372,,1
3IUHRMWDKDSQGQ3XTEDPTUUI7FUF754N6I2DNLNAXFMHG73FLUMYDQ3KFQ,G22BJ4V3SRKE7D2SL2O2DBNOKL3AVGZTZNEHBV4OYRSWF3N4RZSIGDEZFE,Undirected,13373,,1
G22BJ4V3SRKE7D2SL2O2DBNOKL3AVGZTZNEHBV4OYRSWF3N4RZSIGDEZFE,62XF3NDFGWYR23HOEQ2AJGC4PYZMYYPNGG7BCRFJIYYVEGQDPYKN4JZBVE,Undirected,13374,,1
G22BJ4V3SRKE7D2SL2O2DBNOKL3AVGZTZNEHBV4OYRSWF3N4RZSIGDEZFE,K5HKCBMPJ2KLAKCZXW7FSPS3TC7RTIKKMX2X7CLKS4T5C4GXCHDM3W5TKA,Undirected,13375,,1
G22BJ4V3SRKE7D2SL2O2DBNOKL3AVGZTZNEHBV4OYRSWF3N4RZSIGDEZFE,XLBQWOYOPQG2RSFHZP4FOGB6BKCIDSYMSIMC6PL5LCOUHTO7MWLUU4Z3KQ,Undirected,13376,,1
AJXNOUVEZD5WI5SQXLFQZO5T5W4JERWNXMU5MFVQQ4N62QWRATOKP37W74,PLH4GVTUKT4ZGWQXG7A67R75OVGN72FSDBNJ5L3MYG2GGNWUBZW56RRRXI,Undirected,13377,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437522378,Undirected,13378,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,3VSNMWNXHUEJWT7IEKQDZYDNM277C2CPVTRH2GO6CZX7Q6LPD5C2S4XUZI,Undirected,13379,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437529460,Undirected,13380,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,CYH5CUVTBET7YIPT6FJM3LESGRX5OZJ57CFKPWLININXV5HQG7R3I7KNKU,Undirected,13381,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437528178,Undirected,13382,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437520675,Undirected,13383,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437539355,Undirected,13384,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,2TUYDU5NROCGJVSCCI3NWWNXTSNAKUMYRIOVV23V7XDVHKZSTIKWPL33YM,Undirected,13385,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437534930,Undirected,13386,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,421589128,Undirected,13387,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437551508,Undirected,13388,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,6MPJ5AEOHQLZ2UVJI6HSO3RTFYBV5V7XN5RIJAPISFOSNDA52LVAZ4IFIM,Undirected,13389,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437555233,Undirected,13390,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,4AMPJRULQMUJEGSB5P5D43Y4HZTHBGPBDFUBEZGQKDDLT7HUR34QN52JIQ,Undirected,13391,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437549967,Undirected,13392,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437562177,Undirected,13393,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,D43CYCAM5YMNG3VPPXJNKHDV6OHOEWB7W6UFOSUNMHVS2Q3WYR2HQ6VVSM,Undirected,13394,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437566219,Undirected,13395,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,RP7PR44PPFVWNQ3WCTVQO5WZMXCHL33IC24WIO6YNOJ2VHZY2WYXQQNPQ4,Undirected,13396,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,437571008,Undirected,13397,,1
3CP5YTAYPZLP76RTVI3UFXL3QQCTFTQHBJ3IXXPBLV4RFRFZFD5AXMQ66U,5NIR46E6O47WXSRXJNJU6TDQM6KGNB22ISQQX47FG62KBP7BU3FMTKWSVE,Undirected,13398,,1
VH45IRGAHSCJETCVLDZ7HAWTM3B3GCHBM27EH6RQJ6LJLBYKGT25D66YGI,UM2GK6X6JFXZR2FUUUMLFM3MSRQFULYC5SAATXFWZQ4PRR27QLK2WJYRPQ,Undirected,13399,,1
UM2GK6X6JFXZR2FUUUMLFM3MSRQFULYC5SAATXFWZQ4PRR27QLK2WJYRPQ,PE4UINIK6QK5UTRN46O5PHEURVSYWWVLV3UHDBXHQXDACZOXN5F36ENG4Q,Undirected,13400,,1
WXVQR4CFBF3USC5JXFFN5R6MMOZPGOHI3GKZFBU3S5NI5PTKWPBFCPZWZA,5HX5SAFAOVX4QW7XOKBRZ6SJAZXNUXRHTYJMXFCVXTREDUEKQJ57YXRVUQ,Undirected,13401,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,3XJRLXGUSS6XBUQCYUQZAE4HX7YZQUXO2X5V6OQ5FGW3KLPHP2FLNJWBGY,Undirected,13402,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,O67RUHWI27S63AMST7VUXNEP7EQ3NMRS52VHPS44B5CIRUAPJOALF6QZY4,Undirected,13403,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,XEDFVFUAFEODMEL3S6XBPA3GFCVP7DW6STMRM6GADZRJCMSAUWMRMNLHM4,Undirected,13404,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,RXKR3BF6L33IZ432S6PUHNOFBZPZLOWUYSIJ4VIMCENMCUV75X24T4JX7M,Undirected,13405,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,KVEB2WVDTOTIMKEKU45VAH4ITRDQMGM23DPPWO3NXOZOHQJA37DCU3BFLM,Undirected,13406,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,UQ5XSL2ACZUS3BUI26F3QY6RDIS2LSVJRAMXY7LO2PAKIZC5TMH25JIN5Q,Undirected,13407,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,45YFELJZ3UNBW6NMN4QNEG3PMEA4DZZONM2JBZYWTBBFKIUKS3PJLEB66E,Undirected,13408,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,I5PZZGO6BMAKQCSHHKLN534FJJYBU7ADDWSJUGYYCDR3KOPQ5TD6RRE55Q,Undirected,13409,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,NPPOGMOALOKI3P65R6PFWANMMURWMIC7BYLL4R6CFEKFD4MKKMLKBDCDGY,Undirected,13410,,1
QJE4QSU4YO7HKIIY6BWDFD3EWRAZP2AUROARFHFZGMUBFREPUCVQPTOQLM,3W2SVZ57WCAE4PWATDKG6MTRRX3FL3VT6AN46KTEVCGFT6WR62BPXRP4K4,Undirected,13411,,1
IP5RPEETRWN32EXZTKS2EJY3DTBIGPPLVYHG2NIBHYBN3ML2PT2453JCQI,VZSUSVVRJSAUUUNONEH5ZH3REOGUW5K7Q3ORJPJZJNK4UPRTGYSBLJMMPA,Undirected,13412,,1
VZSUSVVRJSAUUUNONEH5ZH3REOGUW5K7Q3ORJPJZJNK4UPRTGYSBLJMMPA,LWFHDZH7CATEAPFTFQL7ADU35SHUQUYYLHQ2OCMDLZCJHQ3RSWWB5ZMFC4,Undirected,13413,,1
VZSUSVVRJSAUUUNONEH5ZH3REOGUW5K7Q3ORJPJZJNK4UPRTGYSBLJMMPA,7QVXX2QQLB55GKVU4BSPL5YB2PIR22L6HRY3KXD3PBARD6KNQXDJIFCA5E,Undirected,13414,,1
VZSUSVVRJSAUUUNONEH5ZH3REOGUW5K7Q3ORJPJZJNK4UPRTGYSBLJMMPA,4K2O465C65MQKMMJHTXC66JGYB2GVRQSQKC2EADLCUNCVHPVOQTTA7JLRE,Undirected,13415,,1
E7QTCJL2AMGJTTDLTMIVOCOEUXAXK3JJZEV6YBIOVZVNTSJMTFLIGW5HAA,F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY,Undirected,13416,,1
LX3EXYYXAIH26SUE6IY2IEOVBNNB27FJSUHJOZAHGEVYU7ZE6TU5QKYAU4,WBGPAAM52ZDFERRVSDXJIERIY3CXRUFEITR6NXBVWGPCF5G4RN6EI5IFZQ,Undirected,13417,,1
WBGPAAM52ZDFERRVSDXJIERIY3CXRUFEITR6NXBVWGPCF5G4RN6EI5IFZQ,IKWBAQRVQLWJPDQX37KHOMJXVJBDD5DG7UHB4REOOPS7ASKUYHNAP4L4AU,Undirected,13418,,1
WBGPAAM52ZDFERRVSDXJIERIY3CXRUFEITR6NXBVWGPCF5G4RN6EI5IFZQ,E5GTIM56JZQCPN4DTLYVXTRZVJQ7GLRUGABEKMBYIPGIH6FH4QXFFAZPKU,Undirected,13419,,1
WBGPAAM52ZDFERRVSDXJIERIY3CXRUFEITR6NXBVWGPCF5G4RN6EI5IFZQ,47VNK726E3MAHESJHQBQVDZHDOHCHJQE3CDZQ5TB7QEIUM65S5235CLRMU,Undirected,13420,,1
WBGPAAM52ZDFERRVSDXJIERIY3CXRUFEITR6NXBVWGPCF5G4RN6EI5IFZQ,XLBQWOYOPQG2RSFHZP4FOGB6BKCIDSYMSIMC6PL5LCOUHTO7MWLUU4Z3KQ,Undirected,13421,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,5IJJVKFMVDRGKGNU2HTGXZ2ND27KXTUU6PFCH5XUX5R5YRQDPTIJNYHWIE,Undirected,13422,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,5BRWWGY4XINHTDHYEJJFMAJYBIYMALXP6SC3VM4SBUZWXWPQSXLIWUJHQM,Undirected,13423,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,OWLCUFTOGACLCGGE2UQEIUSJGXI7Y5BBPQ77FFJ3YFD64TQMQ5CQZLBPNQ,Undirected,13424,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,RANDGVRRYGVKI3WSDG6OGTZQ7MHDLIN5RYKJBABL46K5RQVHUFV3NY5DUE,Undirected,13425,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,OWLA5UZWVFWGEMJ4XXE6LVJ4LO7AE2BWQ735AVQCHFUJTOGWEB3LNK3CPQ,Undirected,13426,,1
A2XV3XRU2YOP2CDF5WIP67ZMEL6E4646KWQU2PLBLTMMT42763F4XDCWW4,SXQRLQBTFRSXSGXCFTXL6H227EW6HS5TFTRJYFFML24KI4L5MDIWLWSMNY,Undirected,13427,,1
RANDGVRRYGVKI3WSDG6OGTZQ7MHDLIN5RYKJBABL46K5RQVHUFV3NY5DUE,D2NMN23VMTEYBFGTI7BLPBL2YOVSKLDGS54YRLNPJYJW47CGEYBYXKSVRQ,Undirected,13428,,1
RANDGVRRYGVKI3WSDG6OGTZQ7MHDLIN5RYKJBABL46K5RQVHUFV3NY5DUE,VZCH6WMARRU37XIPKWLPZCHOIXGJWUY3NI2P2E2TC7Y5S2KAHVLUPZXN7I,Undirected,13429,,1
3KN7EFZWBYG3EPNAV6DJXPHO5VPBFNVQBVKAXHGEOV4CY2Z5BZ5XXTEZ4I,37FQVHGWFE6LOJRNXWVUFUWLUEJOGGJ5QCF7LPSAFX7AZMNHHOILUWYOJU,Undirected,13430,,1
